,Date,Home,Home_ELO,Home_ELO_xG,Away,Away_ELO,Away_ELO_xG,Expectation,Expectation_xG,G+/-,xG+/-,Points,Points_xG,Home_ELO_new,Home_ELO_xG_new,Away_ELO_new,Away_ELO_xG_new
3269,2015-11-24,Ottawa Senators,1543.07272037,1457.65914955,,1557.93012338,1563.05500476,52.8955094116,40.0056159171,1.0,-0.66,52.8955094116,40.0056159171,1548.72525925,1452.85847564,1552.27758451,1567.85567867
3270,2015-11-25,Anaheim Ducks,1478.25102299,1546.36161055,,1552.27758451,1567.85567867,44.4071291737,51.9426813929,-2.0,-0.96,55.5928708263,48.0573186071,1471.75081315,1539.95928611,1558.77779434,1574.2580031
3271,2015-11-25,Arizona Coyotes,1443.79211105,1441.90323349,Anaheim Ducks,1471.75081315,1539.95928611,51.0131855126,41.0238428139,2.0,0.96,51.0131855126,41.0238428139,1448.87511739,1447.41206245,1466.66780681,1534.45045715
3272,2015-11-25,Boston Bruins,1515.08234693,1527.77942219,,1558.77779434,1574.2580031,48.7488857379,48.3487001782,0.0,-1.96,97.4977714758,96.6974003563,1515.23248065,1520.37880931,1558.62766063,1581.65861598
3273,2015-11-25,Buffalo Sabres,1459.38420472,1418.69879377,Nashville Predators,1477.69295565,1633.19157488,52.4002175755,26.2455766414,-2.0,-0.88,47.5997824245,73.7544233586,1453.72201339,1416.59914763,1483.35514698,1635.29122101
3274,2015-11-25,Carolina Hurricanes,1445.01279481,1567.08943166,Edmonton Oilers,1379.96446856,1467.93416078,64.0129086823,68.4009534715,3.0,1.81,64.0129086823,68.4009534715,1448.9071861,1569.61735538,1376.07007727,1465.40623706
3275,2015-11-25,Chicago Blackhawks,1467.04407453,1501.59714017,,1558.62766063,1581.65861598,41.9282058377,43.5512508653,3.0,1.49,41.9282058377,43.5512508653,1478.53192679,1510.25761207,1547.13980838,1572.99814408
3276,2015-11-25,Colorado Avalanche,1521.94035621,1454.27457436,Ottawa Senators,1548.72525925,1452.85847564,51.1820272124,55.2215904642,-2.0,-0.15,48.8179727876,44.7784095358,1516.48694293,1449.85684712,1554.17867253,1457.27620287
3277,2015-11-25,Columbus Blue Jackets,1509.82480543,1484.91440202,,1547.13980838,1572.99814408,49.6668492257,42.4195298879,1.0,-0.61,49.6668492257,42.4195298879,1515.90834917,1479.82405843,1541.05626464,1578.08848767
3278,2015-11-25,Detroit Red Wings,1493.96532426,1465.90534558,Boston Bruins,1515.23248065,1520.37880931,51.9752864865,47.2004742552,0.0,1.96,96.049427027,94.4009485103,1493.80730134,1471.5927546,1515.39050356,1514.6914003
3279,2015-11-25,Edmonton Oilers,1376.07007727,1465.40623706,,1541.05626464,1578.08848767,32.1200415997,39.0032649271,-3.0,-1.81,67.8799584003,60.9967350729,1371.11851996,1460.47493466,1546.00782195,1583.01979007
3280,2015-11-25,Los Angeles Kings,1513.19518375,1605.96451017,,1546.00782195,1583.01979007,50.314782508,58.2624505226,0.0,0.52,99.370434984,83.4750989549,1513.15740985,1610.9730161,1546.04559585,1578.01128413
3281,2015-11-25,Minnesota Wild,1529.04147446,1508.87684339,Vancouver Canucks,1483.1889851,1429.76591961,61.4300189279,65.8558114561,-2.0,-0.56,38.5699810721,34.1441885439,1521.75410447,1502.67001959,1490.47635509,1435.97274341
3282,2015-11-25,Montreal Canadiens,1552.92683861,1510.15685688,,1546.04559585,1578.01128413,55.9981706274,45.2859107547,4.0,0.95,55.9981706274,45.2859107547,1561.79439365,1517.25418757,1537.17804081,1570.91395344
3283,2015-11-25,Nashville Predators,1483.35514698,1635.29122101,,1537.17804081,1570.91395344,47.2938149602,63.923872789,2.0,0.88,47.2938149602,63.923872789,1491.9276446,1639.62035627,1528.60554319,1566.58481818
3284,2015-11-25,New Jersey Devils,1464.84507161,1481.68480058,Columbus Blue Jackets,1515.90834917,1479.82405843,47.6899542591,55.2848734366,-1.0,0.61,52.3100457409,44.7151265634,1461.02987527,1485.2620107,1519.72354551,1476.24684831
3285,2015-11-25,New York Islanders,1505.85882092,1510.17586372,Philadelphia Flyers,1452.80311851,1442.30550384,62.4076987404,64.3862750218,1.0,1.03,62.4076987404,64.3862750218,1508.86620502,1513.02496172,1449.79573441,1439.45640584
3286,2015-11-25,New York Rangers,1626.44245002,1431.17360835,Montreal Canadiens,1561.79439365,1517.25418757,63.9598125387,42.7014252837,-4.0,-0.95,36.0401874613,57.2985747163,1616.81370074,1427.75749432,1571.42314292,1520.6703016
3287,2015-11-25,Ottawa Senators,1554.17867253,1457.27620287,,1528.60554319,1566.58481818,58.6299134358,39.4662597886,2.0,0.15,58.6299134358,39.4662597886,1559.95831823,1464.5402517,1522.82589749,1559.32076935
3288,2015-11-25,Philadelphia Flyers,1449.79573441,1439.45640584,,1522.82589749,1559.32076935,44.5487733373,38.0242622431,-1.0,-1.03,55.4512266627,61.9757377569,1444.44988161,1434.89349437,1528.17175029,1563.88368082
3289,2015-11-25,Pittsburgh Penguins,1504.69245485,1509.36409685,St. Louis Blues,1550.51878502,1598.80077642,48.4424699279,42.2294150668,0.0,0.11,96.8849398559,84.4588301336,1504.81705726,1513.98574364,1550.39418262,1594.17912962
3290,2015-11-25,San Jose Sharks,1524.67316986,1538.60189645,Chicago Blackhawks,1478.53192679,1510.25761207,61.4693948511,59.0162942466,-3.0,-1.49,38.5306051489,40.9837057534,1516.37295215,1532.36563211,1486.8321445,1516.49387641
3291,2015-11-25,St. Louis Blues,1550.39418262,1594.17912962,,1528.17175029,1563.88368082,58.1613088227,59.2876809585,0.0,-0.11,83.6773823546,81.4246380829,1549.41482556,1587.06460791,1529.15110735,1570.99820254
3292,2015-11-25,Tampa Bay Lightning,1525.01517061,1474.82575829,Los Angeles Kings,1513.15740985,1610.9730161,56.7027835298,35.841493658,0.0,-0.52,86.5944329403,71.682987316,1524.47894793,1471.95843879,1513.69363253,1613.8403356
3293,2015-11-25,Vancouver Canucks,1490.47635509,1435.97274341,,1529.15110735,1570.99820254,49.4711803579,35.9901237403,2.0,0.56,49.4711803579,35.9901237403,1498.48998592,1444.73354288,1521.13747652,1562.23740307
3294,2015-11-25,Washington Capitals,1533.6575748,1539.04648241,Winnipeg Jets,1510.85928876,1497.40524063,58.2419510031,60.8540749318,2.0,0.93,58.2419510031,60.8540749318,1537.57131219,1542.17815642,1506.94555137,1494.27356662
3295,2015-11-25,Winnipeg Jets,1506.94555137,1494.27356662,,1521.13747652,1562.23740307,52.990947497,45.2703059292,-2.0,-0.93,47.009052503,54.7296940708,1498.29913096,1488.84112991,1529.78389693,1567.66983978
3296,2015-11-27,Anaheim Ducks,1466.66780681,1534.45045715,Chicago Blackhawks,1486.8321445,1516.49387641,52.1337267586,57.5625897684,2.0,-0.18,52.1337267586,57.5625897684,1471.56456064,1529.84544997,1481.93539068,1521.09888359
3297,2015-11-27,Arizona Coyotes,1448.87511739,1447.41206245,Calgary Flames,1447.44545742,1443.51982501,55.223520792,55.5737810801,1.0,-0.36,55.223520792,55.5737810801,1452.45723572,1442.96615996,1443.86333908,1447.9657275
3298,2015-11-27,Boston Bruins,1515.39050356,1514.6914003,New York Rangers,1616.81370074,1427.75749432,40.5557179033,66.8610661298,0.0,0.58,81.1114358067,66.2778677403,1516.14604613,1517.34251501,1616.05815818,1425.10637962
3299,2015-11-27,Buffalo Sabres,1453.72201339,1416.59914763,Carolina Hurricanes,1448.9071861,1569.61735538,55.7048633992,33.6402503714,3.0,-0.82,55.7048633992,33.6402503714,1458.95598273,1413.9079276,1443.67321676,1572.30857541
3300,2015-11-27,Calgary Flames,1443.86333908,1447.9657275,,1529.78389693,1567.66983978,42.7239650325,38.0460036442,-1.0,0.36,57.2760349675,61.9539963558,1438.73646328,1455.6158086,1534.91077273,1560.01975868
3301,2015-11-27,Carolina Hurricanes,1443.67321676,1572.30857541,,1534.91077273,1560.01975868,41.9767135538,56.7636925005,-3.0,0.82,58.0232864462,43.2363074995,1436.39634257,1577.49693231,1542.18764693,1554.83140178
3302,2015-11-27,Chicago Blackhawks,1481.93539068,1521.09888359,,1542.18764693,1554.83140178,46.3722939172,50.1824044857,-2.0,0.18,53.6277060828,49.8175955143,1474.95839104,1527.07699505,1549.16464656,1548.85329032
3303,2015-11-27,Columbus Blue Jackets,1519.72354551,1476.24684831,Pittsburgh Penguins,1504.81705726,1513.98574364,57.1331287188,49.6058494416,1.0,1.14,57.1331287188,49.6058494416,1523.15289521,1480.51355034,1501.38770756,1509.71904161
3304,2015-11-27,Dallas Stars,1556.6551337,1532.7807942,Vancouver Canucks,1498.48998592,1444.73354288,63.0951680558,67.0029153285,-1.0,0.15,36.9048319442,32.9970846715,1550.31700243,1535.42056097,1504.82811719,1442.09377611
3305,2015-11-27,Detroit Red Wings,1493.80730134,1471.5927546,Edmonton Oilers,1371.11851996,1460.47493466,71.2535342733,56.598181432,1.0,0.63,71.2535342733,56.598181432,1496.1070186,1475.06490008,1368.81880271,1457.00278917
3306,2015-11-27,Edmonton Oilers,1368.81880271,1457.00278917,,1549.16464656,1548.85329032,30.2234910566,41.890799401,-1.0,-0.63,69.7765089434,58.109200599,1365.19198378,1451.97589324,1552.79146549,1553.88018625
3307,2015-11-27,Florida Panthers,1483.60300557,1433.99220524,New York Islanders,1508.86620502,1513.02496172,51.4008715133,43.6968880112,0.0,-0.3,97.1982569733,87.3937760223,1483.49093585,1430.49645419,1508.97827474,1516.52071276
3308,2015-11-27,Minnesota Wild,1521.75410447,1502.67001959,Winnipeg Jets,1498.29913096,1488.84112991,58.3338593024,56.9811393145,-1.0,-0.4,41.6661406976,43.0188606855,1516.30397791,1498.11152845,1503.74925753,1493.39962105
3309,2015-11-27,Montreal Canadiens,1571.42314292,1520.6703016,,1552.79146549,1553.88018625,57.6574933736,50.2576160275,1.0,0.19,57.6574933736,50.2576160275,1576.50424372,1526.63938767,1547.71036469,1547.91110017
3310,2015-11-27,Nashville Predators,1491.9276446,1639.62035627,,1547.71036469,1547.91110017,47.0126883052,67.4672958717,-1.0,-0.11,52.9873116948,32.5327041283,1486.286122,1630.98556571,1553.35188729,1556.54589074
3311,2015-11-27,New Jersey Devils,1461.02987527,1485.2620107,Montreal Canadiens,1576.50424372,1526.63938767,38.6215661819,49.0823247396,-1.0,-0.19,61.3784338181,50.9176752604,1457.94014998,1481.33542473,1579.59396901,1530.56597365
3312,2015-11-27,New York Islanders,1508.97827474,1516.52071276,,1553.35188729,1556.54589074,48.6513559236,49.2768691817,0.0,0.3,97.3027118471,98.5537383635,1509.14011203,1522.60748846,1553.19005,1550.45911504
3313,2015-11-27,New York Rangers,1616.05815818,1425.10637962,,1553.19005,1550.45911504,63.7232885932,37.282600865,0.0,-0.58,72.5534228137,74.56520173,1614.41136355,1420.63246751,1554.83684463,1554.93302714
3314,2015-11-27,Philadelphia Flyers,1444.44988161,1434.89349437,Nashville Predators,1486.286122,1630.98556571,49.0163128672,28.3468641968,1.0,0.11,49.0163128672,28.3468641968,1448.614847,1441.55660205,1482.12115661,1624.32245803
3315,2015-11-27,Pittsburgh Penguins,1501.38770756,1509.71904161,,1554.83684463,1554.93302714,47.3474484181,48.530512636,-1.0,-1.14,52.6525515819,51.469487364,1495.70601375,1503.78254477,1560.51853844,1560.86952397
3316,2015-11-27,Tampa Bay Lightning,1524.47894793,1471.95843879,,1560.51853844,1560.86952397,49.850391346,42.3032445849,1.0,0.45,49.850391346,42.3032445849,1530.51643225,1478.88204944,1554.48105413,1553.94591332
3317,2015-11-27,Vancouver Canucks,1504.82811719,1442.09377611,,1554.48105413,1553.94591332,47.8925222344,39.1170088283,1.0,-0.15,47.8925222344,39.1170088283,1511.36114848,1437.39973505,1547.94802283,1558.63995438
3318,2015-11-27,Washington Capitals,1537.57131219,1542.17815642,Tampa Bay Lightning,1530.51643225,1478.88204944,56.0227979351,63.7802233279,-1.0,-0.45,43.9772020649,36.2197766721,1532.53576698,1536.56612062,1535.55197745,1484.49408524
3319,2015-11-27,Winnipeg Jets,1503.74925753,1493.39962105,,1547.94802283,1558.63995438,48.6765004968,45.6590226975,1.0,0.4,48.6765004968,45.6590226975,1510.08273165,1499.92053833,1541.61454871,1552.11903711
3320,2015-11-28,Arizona Coyotes,1452.45723572,1442.96615996,Ottawa Senators,1559.95831823,1464.5402517,39.7151098222,51.9311823499,2.0,0.1,39.7151098222,51.9311823499,1459.53041718,1446.81166537,1552.88513678,1460.69474629
3321,2015-11-28,Buffalo Sabres,1458.95598273,1413.9079276,,1541.61454871,1552.11903711,43.1840775554,35.568759512,1.0,-0.23,43.1840775554,35.568759512,1466.7210078,1409.63967646,1533.84952363,1556.38728825
3322,2015-11-28,Calgary Flames,1438.73646328,1455.6158086,,1533.84952363,1556.38728825,41.4343380759,40.6461933373,-1.0,-0.89,58.5656619241,59.3538066627,1433.76434271,1450.7382654,1538.8216442,1561.26483145
3323,2015-11-28,Chicago Blackhawks,1474.95839104,1527.07699505,,1538.8216442,1561.26483145,45.8557733471,50.1168795248,-1.0,-0.82,54.1442266529,49.8831204752,1469.45569824,1521.06296951,1544.32433701,1567.27885699
3324,2015-11-28,Colorado Avalanche,1516.48694293,1449.85684712,Winnipeg Jets,1510.08273165,1499.92053833,55.9304971364,47.833517929,2.0,0.01,55.9304971364,47.833517929,1520.76636627,1454.03016569,1505.80330831,1495.74721977
3325,2015-11-28,Columbus Blue Jackets,1523.15289521,1480.51355034,,1544.32433701,1567.27885699,51.9890392766,42.6050126096,0.0,-1.05,96.0219214468,85.2100252192,1522.9142105,1475.40094883,1544.56302172,1572.39145851
3326,2015-11-28,Dallas Stars,1550.31700243,1535.42056097,,1544.56302172,1572.39145851,55.838217513,49.7163680871,-1.0,0.4,44.161782487,50.2836319129,1542.81270355,1541.4545968,1552.0673206,1566.35742268
3327,2015-11-28,Edmonton Oilers,1365.19198378,1451.97589324,,1552.0673206,1566.35742268,29.4367678754,38.7707999548,0.0,-0.69,58.8735357507,77.5415999095,1367.91048001,1447.32339725,1549.34882438,1571.00991867
3328,2015-11-28,Los Angeles Kings,1513.69363253,1613.8403356,Chicago Blackhawks,1469.45569824,1521.06296951,61.2095755232,67.6021044714,1.0,0.82,61.2095755232,67.6021044714,1516.79686649,1616.43216724,1466.35246428,1518.47113787
3329,2015-11-28,Minnesota Wild,1516.30397791,1498.11152845,Dallas Stars,1542.81270355,1541.4545968,51.2217493671,48.7995666785,1.0,-0.4,51.2217493671,48.7995666785,1520.20623796,1494.20756311,1538.9104435,1545.35856213
3330,2015-11-28,Montreal Canadiens,1579.59396901,1530.56597365,New Jersey Devils,1457.94014998,1481.33542473,71.1313486553,61.8897196759,0.0,-0.22,57.7373026894,76.2205606483,1577.70890243,1525.61479608,1459.82521656,1486.2866023
3331,2015-11-28,Nashville Predators,1482.12115661,1624.32245803,Buffalo Sabres,1466.7210078,1409.63967646,57.2027121122,80.8034583733,-1.0,0.23,42.7972878878,19.1965416267,1476.87521527,1626.29412705,1471.96694914,1407.66800744
3332,2015-11-28,New Jersey Devils,1459.82521656,1486.2866023,,1549.34882438,1571.00991867,42.2172077128,42.8926972678,0.0,0.22,84.4344154255,85.7853945357,1460.75915163,1493.13947863,1548.4148893,1564.15704234
3333,2015-11-28,New York Islanders,1509.14011203,1522.60748846,,1548.4148893,1564.15704234,49.3848411406,49.0575550638,-1.0,-0.51,50.6151588594,50.9424449362,1503.2139311,1516.72058185,1554.34107024,1570.04394895
3334,2015-11-28,New York Rangers,1614.41136355,1420.63246751,Philadelphia Flyers,1448.614847,1441.55660205,76.0582858201,52.0245723173,-2.0,-1.82,23.9417141799,47.9754276827,1604.12203116,1415.23482862,1458.90417939,1446.95424094
3335,2015-11-28,Ottawa Senators,1552.88513678,1460.69474629,,1554.34107024,1570.04394895,54.8124355704,39.4606781814,-2.0,-0.1,45.1875644296,60.5393218186,1543.76119734,1455.9594649,1563.46500968,1574.77923033
3336,2015-11-28,Philadelphia Flyers,1458.90417939,1446.95424094,,1563.46500968,1574.77923033,40.1210394985,36.9504385182,2.0,1.82,40.1210394985,36.9504385182,1469.40096043,1458.0379185,1552.96822863,1563.69555277
3337,2015-11-28,Pittsburgh Penguins,1495.70601375,1503.78254477,Edmonton Oilers,1367.91048001,1447.32339725,71.851884297,62.8662028471,0.0,0.69,56.296231406,74.2675943057,1493.72700011,1506.75324855,1369.88949365,1444.35269348
3338,2015-11-28,San Jose Sharks,1516.37295215,1532.36563211,Calgary Flames,1433.76434271,1450.7382654,66.307093956,66.1807863013,1.0,0.89,66.307093956,66.1807863013,1519.06838463,1535.07116921,1431.06891023,1448.03272831
3339,2015-11-28,St. Louis Blues,1549.41482556,1587.06460791,Columbus Blue Jackets,1522.9142105,1475.40094883,58.7593531437,69.9362479381,0.0,1.05,82.4812937125,60.1275041238,1548.71407731,1589.46970807,1523.61495875,1472.99584866
3340,2015-11-28,Tampa Bay Lightning,1535.55197745,1484.49408524,New York Islanders,1503.2139311,1516.72058185,59.5711788257,50.3991307441,1.0,0.51,59.5711788257,50.3991307441,1538.78628315,1488.46215478,1499.9796254,1512.75251231
3341,2015-11-28,Toronto Maple Leafs,1441.62070751,1481.19517422,Washington Capitals,1532.53576698,1536.56612062,42.0219362049,47.0717399256,-1.0,0.44,57.9780637951,52.9282600744,1438.25895261,1485.42943503,1535.89752188,1532.33185981
3342,2015-11-28,Washington Capitals,1535.89752188,1532.33185981,,1552.96822863,1563.69555277,52.5779447256,50.5232875422,1.0,-0.44,52.5779447256,50.5232875422,1541.58816851,1526.26906531,1547.277582,1569.75834728
3343,2015-11-28,Winnipeg Jets,1505.80330831,1495.74721977,,1547.277582,1569.75834728,49.0683849496,44.4093225257,-2.0,-0.01,50.9316150504,55.5906774743,1498.15835068,1490.41810106,1554.92253963,1575.08746598
3344,2015-11-29,Detroit Red Wings,1496.1070186,1475.06490008,Florida Panthers,1483.49093585,1430.49645419,56.8099221276,61.2547396437,0.0,0.21,86.3801557449,77.4905207126,1495.56222483,1478.16452091,1484.03572962,1427.39683337
3345,2015-11-29,Florida Panthers,1484.03572962,1427.39683337,,1554.92253963,1575.08746598,44.8537615155,34.3282678311,0.0,-0.21,89.707523031,68.6565356621,1484.65327823,1423.27744123,1554.30499101,1579.20685812
3346,2015-11-30,Anaheim Ducks,1471.56456064,1529.84544997,Vancouver Canucks,1511.36114848,1437.39973505,49.3097593738,67.560277148,3.0,0.82,49.3097593738,67.560277148,1477.89090001,1532.4406278,1505.03480911,1434.80455722
3347,2015-11-30,Carolina Hurricanes,1436.39634257,1577.49693231,,1554.30499101,1579.20685812,38.2899215975,54.776219206,1.0,1.8,38.2899215975,54.776219206,1445.50859285,1583.86874594,1545.19274073,1572.83504448
3348,2015-11-30,Colorado Avalanche,1520.76636627,1454.03016569,,1545.19274073,1572.83504448,51.5211974255,38.1680920399,-1.0,-0.59,48.4788025745,61.8319079601,1514.38271293,1449.44999464,1551.57639407,1577.41521553
3349,2015-11-30,Edmonton Oilers,1369.88949365,1444.35269348,,1551.57639407,1577.41521553,30.060939184,36.2508446306,-1.0,0.71,69.939060816,63.7491553694,1366.28218094,1453.39704056,1555.18370677,1568.37086844
3350,2015-11-30,New York Islanders,1499.9796254,1512.75251231,Colorado Avalanche,1514.38271293,1449.44999464,52.9606664314,63.7810758203,1.0,0.59,52.9606664314,63.7810758203,1503.74277209,1515.65002625,1510.61956624,1446.55248071
3351,2015-11-30,New York Rangers,1604.12203116,1415.23482862,Carolina Hurricanes,1445.50859285,1583.86874594,75.297240738,31.6639493752,-1.0,-1.8,24.702759262,68.3360506248,1595.2466661,1412.70171267,1454.38395791,1586.40186189
3352,2015-11-30,Toronto Maple Leafs,1438.25895261,1485.42943503,Edmonton Oilers,1366.28218094,1453.39704056,64.9264498572,59.5287966655,1.0,-0.71,64.9264498572,59.5287966655,1441.06483662,1480.20059472,1363.47629693,1458.62588087
3353,2015-11-30,Vancouver Canucks,1505.03480911,1434.80455722,,1555.18370677,1568.37086844,47.8212788873,36.1838525215,-3.0,-0.82,52.1787211127,63.8161474785,1496.29054701,1430.46249492,1563.92796887,1572.71293074
3354,2015-12-01,Arizona Coyotes,1459.53041718,1446.81166537,,1563.92796887,1572.71293074,40.143621981,37.2087976022,-2.0,-1.55,59.856378019,62.7912023978,1454.03625252,1442.34660966,1569.42213353,1577.17798646
3355,2015-12-01,Buffalo Sabres,1471.96694914,1407.66800744,,1569.42213353,1577.17798646,41.1075537465,31.5549301672,-1.0,-1.69,58.8924462535,68.4450698328,1467.03404269,1403.88141582,1574.35503998,1580.96457808
3356,2015-12-01,Calgary Flames,1431.06891023,1448.03272831,Dallas Stars,1538.9104435,1545.35856213,39.6681975377,41.1255811833,0.0,2.6,79.3363950754,82.2511623665,1431.89545442,1455.46775189,1538.0838993,1537.92353855
3357,2015-12-01,Chicago Blackhawks,1466.35246428,1518.47113787,Minnesota Wild,1520.20623796,1494.20756311,47.2893840323,58.4469494752,-2.0,-0.91,52.7106159677,41.5530505248,1461.5508684,1513.13292609,1525.00783384,1499.5457749
3358,2015-12-01,Colorado Avalanche,1510.61956624,1446.55248071,,1574.35503998,1580.96457808,45.8740365106,36.0715036392,1.0,-1.04,45.8740365106,36.0715036392,1517.67355256,1442.22390027,1567.30105366,1585.29315851
3359,2015-12-01,Columbus Blue Jackets,1523.61495875,1472.99584866,,1567.30105366,1585.29315851,48.7502308288,39.0559955397,0.0,0.16,97.5004616576,78.1119910793,1523.76493105,1480.3091292,1567.15108136,1577.97987798
3360,2015-12-01,Dallas Stars,1538.0838993,1537.92353855,,1567.15108136,1577.97987798,50.8537181563,49.272385631,0.0,-2.6,98.2925636874,98.5447712619,1537.98145312,1529.33326294,1567.25352754,1586.57015358
3361,2015-12-01,Detroit Red Wings,1495.56222483,1478.16452091,Buffalo Sabres,1467.03404269,1403.88141582,59.0418962396,65.2281760582,1.0,1.69,59.0418962396,65.2281760582,1498.83887313,1480.94626683,1463.75739439,1401.09966991
3362,2015-12-01,Florida Panthers,1484.65327823,1423.27744123,,1567.25352754,1586.57015358,43.1923142334,32.3329566457,2.0,-0.1,43.1923142334,32.3329566457,1494.30980931,1419.39748643,1557.59699646,1590.45010838
3363,2015-12-01,Los Angeles Kings,1516.79686649,1616.43216724,Vancouver Canucks,1496.29054701,1430.46249492,57.9207282514,78.1085552574,0.0,2.0,84.1585434973,43.7828894852,1516.16320823,1618.18348282,1496.92420527,1428.71117934
3364,2015-12-01,Minnesota Wild,1525.00783384,1499.5457749,,1557.59699646,1590.45010838,50.3469418192,42.0234405066,2.0,0.91,50.3469418192,42.0234405066,1532.79980046,1507.42493132,1549.80502983,1582.57095195
3365,2015-12-01,Montreal Canadiens,1577.70890243,1525.61479608,Columbus Blue Jackets,1523.76493105,1480.3091292,62.5275826437,61.3554104713,0.0,-0.16,74.9448347126,77.2891790575,1576.70669582,1520.70636324,1524.76713767,1485.21756204
3366,2015-12-01,Nashville Predators,1476.87521527,1626.29412705,Arizona Coyotes,1454.03625252,1442.34660966,58.2476456815,77.9088628474,2.0,1.55,58.2476456815,77.9088628474,1480.78806103,1628.06141803,1450.12340676,1440.57931869
3367,2015-12-01,New Jersey Devils,1460.75915163,1493.13947863,Colorado Avalanche,1517.67355256,1442.22390027,46.8504398441,62.1182373899,-1.0,1.04,53.1495601559,37.8817626101,1457.01111645,1496.17001964,1521.42158775,1439.19335926
3368,2015-12-01,Ottawa Senators,1543.76119734,1455.9594649,Philadelphia Flyers,1469.40096043,1458.0379185,65.2382458985,54.7236624328,-1.0,-0.94,34.7617541015,45.2763375672,1537.00702295,1451.24111101,1476.15513482,1462.75627239
3369,2015-12-01,Philadelphia Flyers,1476.15513482,1462.75627239,,1549.80502983,1582.57095195,44.4606640746,38.031002388,1.0,0.94,44.4606640746,38.031002388,1483.58025845,1471.81099109,1542.3799062,1573.51623326
3370,2015-12-01,Pittsburgh Penguins,1493.72700011,1506.75324855,,1542.3799062,1573.51623326,48.0361995967,45.4416313557,3.0,-0.15,48.0361995967,45.4416313557,1503.55279062,1501.30025278,1532.55411569,1578.96922902
3371,2015-12-01,San Jose Sharks,1519.06838463,1535.07116921,Pittsburgh Penguins,1503.55279062,1501.30025278,57.218980467,59.7696715533,-3.0,0.15,42.781019533,40.2303284467,1511.56792341,1538.28959549,1511.05325184,1498.08182651
3372,2015-12-01,St. Louis Blues,1548.71407731,1589.46970807,Florida Panthers,1494.30980931,1419.39748643,62.5896455971,76.5036003728,-2.0,0.1,37.4103544029,23.4963996272,1541.20719928,1591.74858868,1501.81668735,1417.11860582
3373,2015-12-01,Vancouver Canucks,1496.92420527,1428.71117934,,1532.55411569,1578.96922902,49.9093487033,33.9958610591,0.0,-2.0,99.8186974067,67.9917221182,1496.93508343,1424.60131387,1532.54323754,1583.07909449
3374,2015-12-02,Anaheim Ducks,1477.89090001,1532.4406278,Tampa Bay Lightning,1538.78628315,1488.46215478,46.2802401964,61.1741068637,0.0,0.72,92.5604803929,77.6517862727,1478.18848079,1535.54669925,1538.48870236,1485.35608333
3375,2015-12-02,Boston Bruins,1516.14604613,1517.34251501,,1532.54323754,1583.07909449,52.6746039322,45.5881542758,1.0,1.08,52.6746039322,45.5881542758,1521.82509366,1524.64414165,1526.86419001,1575.77746785
3376,2015-12-02,Edmonton Oilers,1363.47629693,1458.62588087,Boston Bruins,1521.82509366,1524.64414165,32.958718415,45.5479355772,-1.0,-1.08,67.041281585,54.4520644228,1360.83959946,1454.98204602,1524.46179113,1528.2879765
3377,2015-12-02,New York Islanders,1503.74277209,1515.65002625,New York Rangers,1595.2466661,1412.70171267,41.9393759749,68.8709784998,-1.0,0.74,58.0606240251,31.1290215002,1500.38762201,1518.14034797,1598.60181618,1410.21139095
3378,2015-12-02,New York Rangers,1598.60181618,1410.21139095,,1526.86419001,1575.77746785,64.895094737,32.0473039775,1.0,-0.74,64.895094737,32.0473039775,1602.81440481,1406.36571447,1522.65160138,1579.62314433
3379,2015-12-02,Tampa Bay Lightning,1538.48870236,1485.35608333,,1522.65160138,1579.62314433,57.2642784856,41.5525631334,0.0,-0.72,85.4714430288,83.1051262668,1537.61698895,1480.36977575,1523.52331479,1584.60945191
3380,2015-12-02,Toronto Maple Leafs,1441.06483662,1480.20059472,,1523.52331479,1584.60945191,43.2123396334,40.1420582238,-4.0,0.96,56.7876603666,59.8579417762,1432.40243227,1488.70705603,1532.18571915,1576.10299059
3381,2015-12-02,Winnipeg Jets,1498.15835068,1490.41810106,Toronto Maple Leafs,1432.40243227,1488.70705603,64.1066874678,55.2635699999,4.0,-0.96,64.1066874678,55.2635699999,1502.69934392,1485.57532208,1427.86143903,1493.54983501
3382,2015-12-03,Arizona Coyotes,1450.12340676,1440.57931869,,1532.18571915,1576.10299059,43.2683104258,35.9240808408,-4.0,-2.11,56.7316895742,64.0759191592,1441.44649379,1435.8810917,1540.86263212,1580.80121758
3383,2015-12-03,Carolina Hurricanes,1454.38395791,1586.40186189,New Jersey Devils,1457.01111645,1496.17001964,54.6453906084,67.2803506593,-3.0,-0.02,45.3546093916,32.7196493407,1447.35381857,1580.85472096,1464.04125579,1501.71716057
3384,2015-12-03,Chicago Blackhawks,1461.5508684,1513.13292609,,1540.86263212,1580.80121758,43.6573777402,45.3124610697,1.0,0.17,43.6573777402,45.3124610697,1469.18934505,1519.69543076,1533.22415548,1574.23871291
3385,2015-12-03,Colorado Avalanche,1521.42158775,1439.19335926,,1533.22415548,1574.23871291,53.3334269589,35.9874855107,2.0,-0.24,53.3334269589,35.9874855107,1528.47071069,1434.874861,1526.17503254,1578.55721117
3386,2015-12-03,Dallas Stars,1537.98145312,1529.33326294,,1526.17503254,1578.55721117,56.6955277168,47.9541521688,1.0,0.98,56.6955277168,47.9541521688,1543.17798979,1535.80640057,1520.97849586,1572.08407355
